date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,narrative
2024-11-13,0.0034126884323041934,37491188.66864144,200494.91574559326,ccd,Concordium,33385,0.005347787649989668,0.6632218981888371,0.6938281189283524,0.0,Desconocido
2024-11-14,0.0033829271618028528,37169206.38336158,119995.1780471357,ccd,Concordium,33385,0.003228349209544876,-0.8720769883246104,-0.8588212236364079,0.0,Desconocido
2024-11-15,0.003363454226236511,36993422.42242892,312486.9756007669,ccd,Concordium,33385,0.008447095595332311,-0.57562384984855,-0.4729290131180841,0.0,Desconocido
2024-11-16,0.0034198113962478714,37589481.195257805,305807.48070048576,ccd,Concordium,33385,0.008135453615653139,1.675574163363014,1.6112560931034414,0.0,Desconocido
2024-11-17,0.0034228331566976333,37625356.59768311,178956.86479741,ccd,Concordium,33385,0.004756283553959188,0.08836044154589828,0.09544000418348908,0.0,Desconocido
2024-11-18,0.00342044509108655,37611804.796568036,219705.33309713987,ccd,Concordium,33385,0.005841392995775287,-0.06976868289388927,-0.03601773468880909,0.0,Desconocido
2024-11-19,0.0033882949701610774,37219521.15779005,624678.7194550268,ccd,Concordium,33385,0.016783631277972028,-0.9399396882368793,-1.0429800986678006,0.0,Desconocido
2024-11-20,0.0033319717795578224,36642027.1109227,534242.9900792368,ccd,Concordium,33385,0.01458006099012964,-1.662287111932803,-1.5515891363005352,0.0,Desconocido
2024-11-21,0.003355727341577352,37028430.61999054,587343.1132498279,ccd,Concordium,33385,0.01586194995076942,0.7129580798155066,1.0545363876788727,0.0,Desconocido
2024-11-22,0.003367194405231875,37027035.143806234,529560.0914727949,ccd,Concordium,33385,0.014301984736722244,0.3417161910756583,-0.0037686614337784086,0.0,Desconocido
2024-11-23,0.003203392660479016,35206807.361447714,596473.4570547598,ccd,Concordium,33385,0.016941992238350825,-4.864635807732021,-4.915942568150777,0.0,Desconocido
2024-11-24,0.0033683380926205976,37038434.213257045,641518.2578736045,ccd,Concordium,33385,0.01732033957428978,5.149085660854236,5.202479262050352,0.0,Desconocido
2024-11-25,0.0033015100133262803,36404521.291354515,540029.7141342928,ccd,Concordium,33385,0.014834138589882822,-1.9840074676804376,-1.7115003249128624,0.0,Desconocido
2024-11-26,0.0033646215432469755,37035886.53738879,545193.0953585524,ccd,Concordium,33385,0.014720670850100061,1.9115958959976087,1.73430448647105,0.0,Desconocido
2024-11-27,0.0033765690778429923,37217902.38564569,1075640.8603304373,ccd,Concordium,33385,0.028901168292205896,0.35509297085718483,0.4914580566963034,0.0,Desconocido
2024-11-28,0.0033789964613313867,37159492.98406414,941710.9712139923,ccd,Concordium,33385,0.025342406356777942,0.0718890516507642,-0.15693899397208888,0.0,Desconocido
2024-11-29,0.0033028288277000785,36351935.49238174,722753.9944208317,ccd,Concordium,33385,0.019882132399038258,-2.254149553068685,-2.1732198876575737,0.0,Desconocido
2024-11-30,0.003429950940700249,37754619.07678093,1552332.467731057,ccd,Concordium,33385,0.04111635889039444,3.8488858984766505,3.8586214610035086,0.0,Desconocido
